Primary_Accession_No,Generic_Name,Target_Num,Entry_Num,preg_risk_cat,pfam_id
DB00641,Simvastatin,9,1,X,PF00067
DB00969,Alosetron,1,1,B,PF02931
DB00969,Alosetron,1,2,B,PF02932
DB00814,Meloxicam,1,1,C,PF00008
DB00814,Meloxicam,1,2,C,PF03098
DB00934,Maprotiline,1,1,B,PF00001
DB00934,Maprotiline,2,1,B,PF00209
DB00934,Maprotiline,3,1,B,PF00001
DB00934,Maprotiline,4,1,B,PF01593
DB00007,Leuprolide,1,1,X,PF00001
DB00176,Fluvoxamine,1,1,C,PF00209
DB00176,Fluvoxamine,1,2,C,PF03491
DB00176,Fluvoxamine,2,1,C,PF00001
DB00176,Fluvoxamine,3,1,C,PF00001
DB00671,Cefixime,1,1,B,PF00905
DB00671,Cefixime,1,2,B,PF00912
DB01176,Cyclizine,1,1,B,PF00001
DB01176,Cyclizine,2,1,B,PF00001
DB01176,Cyclizine,3,1,B,PF00001
DB01176,Cyclizine,4,1,B,PF00001
DB01247,Isocarboxazid,1,1,C,PF01593
DB01247,Isocarboxazid,2,1,C,PF01593
DB00519,Trandolapril,1,1,D,PF01401
DB00519,Trandolapril,2,1,D,PF01401
DB00602,Ivermectin,1,1,C,PF02931
DB00602,Ivermectin,1,2,C,PF02932
DB00602,Ivermectin,2,1,C,PF02931
DB00602,Ivermectin,2,2,C,PF02932
DB00959,Methylprednisolone,1,1,C,PF00104
DB00959,Methylprednisolone,1,2,C,PF00105
DB00959,Methylprednisolone,1,3,C,PF02155
DB00959,Methylprednisolone,2,1,C,PF00191
DB00603,Medroxyprogesterone,1,1,X,PF00104
DB00603,Medroxyprogesterone,1,2,X,PF00105
DB00603,Medroxyprogesterone,1,3,X,PF02161
DB00603,Medroxyprogesterone,2,1,X,PF00104
DB00603,Medroxyprogesterone,2,2,X,PF00105
DB00603,Medroxyprogesterone,2,3,X,PF02159
DB00679,Thioridazine,1,1,C,PF00001
DB00679,Thioridazine,2,1,C,PF00001
DB00679,Thioridazine,3,1,C,PF00001
DB00679,Thioridazine,4,1,C,PF00001
DB01117,Atovaquone,1,1,C,PF00675
DB01117,Atovaquone,1,2,C,PF05193
DB01117,Atovaquone,2,1,C,PF00032
DB01117,Atovaquone,2,2,C,PF00033
DB01117,Atovaquone,3,1,C,PF00675
DB01117,Atovaquone,3,2,C,PF05193
DB01117,Atovaquone,4,1,C,PF01180
DB00545,Pyridostigmine,1,1,C,PF00135
DB00610,Metaraminol,1,1,C,PF00001
DB00353,Methylergonovine,1,1,C,PF00001
DB00763,Methimazole,1,1,D,PF00084
DB00763,Methimazole,1,2,D,PF03098
DB00763,Methimazole,1,3,D,PF07645
DB00563,Methotrexate,1,1,X,PF00186
DB00563,Methotrexate,2,1,X,PF00273
DB00227,Lovastatin,1,1,X,PF00368
DB00379,Mexiletine,1,1,C,PF00520
DB00379,Mexiletine,1,2,C,PF00612
DB00379,Mexiletine,1,3,C,PF06512
DB00966,Telmisartan,1,1,D,PF00001
DB00594,Amiloride,1,1,B,PF00858
DB00594,Amiloride,2,1,B,PF00858
DB00594,Amiloride,3,1,B,PF01179
DB00594,Amiloride,3,2,B,PF02727
DB00594,Amiloride,3,3,B,PF02728
DB00594,Amiloride,4,1,B,PF00858
DB00594,Amiloride,5,1,B,PF00858
DB00594,Amiloride,6,1,B,PF00999
DB00594,Amiloride,7,1,B,PF00858
DB00594,Amiloride,8,1,B,PF00858
DB00594,Amiloride,9,1,B,PF00051
DB00594,Amiloride,9,2,B,PF00089
DB00646,Nystatin,1,1,C,PF00067
DB00457,Prazosin,1,1,C,PF00001
DB00457,Prazosin,2,1,C,PF00001
DB00457,Prazosin,3,1,C,PF00001
DB00977,Ethinyl Estradiol,1,1,X,PF00104
DB00977,Ethinyl Estradiol,1,2,X,PF00105
DB00977,Ethinyl Estradiol,1,3,X,PF02159
DB00977,Ethinyl Estradiol,2,1,X,PF00104
DB00977,Ethinyl Estradiol,2,2,X,PF00105
DB01204,Mitoxantrone,1,1,D,PF00204
DB01204,Mitoxantrone,1,2,D,PF00521
DB01204,Mitoxantrone,1,3,D,PF02518
DB01204,Mitoxantrone,1,4,D,PF08070
DB01204,Mitoxantrone,2,1,D,PF00005
DB01204,Mitoxantrone,2,2,D,PF01061
DB00492,Fosinopril,1,1,D,PF01401
DB00492,Fosinopril,2,1,D,PF01401
DB00828,Fosfomycin,1,1,B,PF00275
DB00295,Morphine,1,1,C,PF00001
DB00295,Morphine,2,1,C,PF00001
DB00295,Morphine,3,1,C,PF00001
DB00615,Rifabutin,1,1,B,PF01000
DB00615,Rifabutin,1,2,B,PF01193
DB00615,Rifabutin,1,3,B,PF03118
DB00615,Rifabutin,2,1,B,PF00183
DB00615,Rifabutin,2,2,B,PF02518
DB00615,Rifabutin,3,1,B,PF00183
DB00615,Rifabutin,3,2,B,PF02518
DB01122,Ambenonium,1,1,C,PF00135
DB00461,Nabumetone,1,1,C,PF00008
DB00461,Nabumetone,1,2,C,PF03098
DB00461,Nabumetone,2,1,C,PF00008
DB00461,Nabumetone,2,2,C,PF03098
DB00735,Naftifine,1,1,B,PF01266
DB00735,Naftifine,1,2,B,PF08491
DB01183,Naloxone,1,1,B,PF00001
DB01183,Naloxone,2,1,B,PF00104
DB01183,Naloxone,2,2,B,PF00105
DB01183,Naloxone,2,3,B,PF02159
DB01183,Naloxone,3,1,B,PF00170
DB01183,Naloxone,3,2,B,PF02173
DB01183,Naloxone,4,1,B,PF00001
DB00780,Phenelzine,1,1,C,PF01179
DB00780,Phenelzine,1,2,C,PF02727
DB00780,Phenelzine,1,3,C,PF02728
DB00780,Phenelzine,2,1,C,PF01593
DB00780,Phenelzine,3,1,C,PF01593
DB00296,Ropivacaine,1,1,B,PF00520
DB00296,Ropivacaine,1,2,B,PF00612
DB00296,Ropivacaine,1,3,B,PF06512
DB00361,Vinorelbine,1,1,D,PF00091
DB00361,Vinorelbine,1,2,D,PF03953
DB00389,Carbimazole,1,1,D,PF00084
DB00389,Carbimazole,1,2,D,PF03098
DB00389,Carbimazole,1,3,D,PF07645
DB01400,Neostigmine,1,1,C,PF00135
DB00459,Acitretin,1,1,X,PF00104
DB00459,Acitretin,1,2,X,PF00105
DB00459,Acitretin,2,1,X,PF00104
DB00459,Acitretin,2,2,X,PF00105
DB00459,Acitretin,3,1,X,PF00104
DB00459,Acitretin,3,2,X,PF00105
DB00459,Acitretin,4,1,X,PF00104
DB00459,Acitretin,4,2,X,PF00105
DB00459,Acitretin,5,1,X,PF00104
DB00459,Acitretin,5,2,X,PF00105
DB00459,Acitretin,6,1,X,PF00104
DB00459,Acitretin,6,2,X,PF00105
DB00459,Acitretin,7,1,X,PF00104
DB00459,Acitretin,7,2,X,PF00105
DB00459,Acitretin,8,1,X,PF00273
DB00955,Netilmicin,1,1,D,PF00164
DB00996,Gabapentin,1,1,C,PF00001
DB00996,Gabapentin,2,1,C,PF00520
DB00996,Gabapentin,3,1,C,PF00520
DB00996,Gabapentin,4,1,C,PF01063
DB00996,Gabapentin,5,1,C,PF00092
DB00996,Gabapentin,5,2,C,PF02743
DB00996,Gabapentin,5,3,C,PF08399
DB00996,Gabapentin,5,4,C,PF08473
DB00996,Gabapentin,6,1,C,PF00092
DB00996,Gabapentin,6,2,C,PF02743
DB00996,Gabapentin,6,3,C,PF08399
DB00996,Gabapentin,6,4,C,PF08473
DB00184,Nicotine,10,1,C,PF00067
DB00184,Nicotine,1,1,C,PF02931
DB00184,Nicotine,1,2,C,PF02932
DB00184,Nicotine,2,1,C,PF00003
DB00184,Nicotine,2,2,C,PF01094
DB00184,Nicotine,2,3,C,PF07562
DB00184,Nicotine,3,1,C,PF02931
DB00184,Nicotine,4,1,C,PF02931
DB00184,Nicotine,4,2,C,PF02932
DB00184,Nicotine,5,1,C,PF02931
DB00184,Nicotine,5,2,C,PF02932
DB00184,Nicotine,6,1,C,PF02931
DB00184,Nicotine,6,2,C,PF02932
DB00184,Nicotine,7,1,C,PF00003
DB00184,Nicotine,7,2,C,PF01094
DB00184,Nicotine,7,3,C,PF07562
DB00184,Nicotine,8,1,C,PF02931
DB00184,Nicotine,8,2,C,PF02932
DB00184,Nicotine,9,1,C,PF02931
DB00184,Nicotine,9,2,C,PF02932
DB02701,Nicotinamide,1,1,A,PF02146
DB02701,Nicotinamide,2,1,A,PF02267
DB02701,Nicotinamide,3,1,A,PF09009
DB02701,Nicotinamide,3,2,A,PF09101
DB02701,Nicotinamide,3,3,A,PF09102
DB02701,Nicotinamide,4,1,A,PF00056
DB02701,Nicotinamide,4,2,A,PF02866
DB02701,Nicotinamide,5,1,A,PF02267
DB02701,Nicotinamide,6,1,A,PF00533
DB02701,Nicotinamide,6,2,A,PF00644
DB02701,Nicotinamide,6,3,A,PF00645
DB02701,Nicotinamide,6,4,A,PF02877
DB02701,Nicotinamide,6,5,A,PF05406
DB02701,Nicotinamide,6,6,A,PF08063
DB00393,Nimodipine,1,1,C,PF00822
DB01026,Ketoconazole,1,1,C,PF00067
DB01026,Ketoconazole,2,1,C,PF00067
DB00717,Norethindrone,1,1,X,PF00104
DB00717,Norethindrone,1,2,X,PF00105
DB00717,Norethindrone,1,3,X,PF02161
DB00717,Norethindrone,2,1,X,PF00054
DB00437,Allopurinol,1,1,C,PF00111
DB00437,Allopurinol,1,2,C,PF00941
DB00437,Allopurinol,1,3,C,PF01315
DB00437,Allopurinol,1,4,C,PF01799
DB00437,Allopurinol,1,5,C,PF02738
DB00437,Allopurinol,1,6,C,PF03450
DB01165,Ofloxacin,1,1,C,PF00521
DB01165,Ofloxacin,1,2,C,PF03989
DB01165,Ofloxacin,2,1,C,PF00521
DB01165,Ofloxacin,2,2,C,PF03989
DB01165,Ofloxacin,3,1,C,PF00204
DB01165,Ofloxacin,3,2,C,PF00521
DB01165,Ofloxacin,3,3,C,PF02518
DB01165,Ofloxacin,3,4,C,PF08070
DB00960,Pindolol,1,1,B,PF00001
DB00960,Pindolol,2,1,B,PF00001
DB00960,Pindolol,3,1,B,PF00001
DB00960,Pindolol,4,1,B,PF00001
DB00960,Pindolol,5,1,B,PF00001
DB00206,Reserpine,1,1,C,PF07690
DB00418,Secobarbital,1,1,D,PF02931
DB00418,Secobarbital,1,2,D,PF02932
DB00535,Cefdinir,1,1,B,PF00905
DB00535,Cefdinir,1,2,B,PF00912
DB00535,Cefdinir,2,1,B,PF03098
DB00541,Vincristine,1,1,D,PF00091
DB00541,Vincristine,1,2,D,PF03953
DB00004,Denileukin diftitox,1,1,C,PF00084
DB00373,Timolol,1,1,C,PF00001
DB00373,Timolol,2,1,C,PF00001
DB01100,Pimozide,1,1,C,PF00001
DB01100,Pimozide,2,1,C,PF00520
DB01100,Pimozide,3,1,C,PF00001
DB01100,Pimozide,4,1,C,PF00036
DB01100,Pimozide,5,1,C,PF00027
DB01100,Pimozide,5,2,C,PF00520
DB01100,Pimozide,5,3,C,PF00989
DB01144,Dichlorphenamide,1,1,C,PF00194
DB01281,Abatacept,1,1,C,PF07686
DB01281,Abatacept,1,2,C,PF08205
DB01281,Abatacept,2,1,C,PF07686
DB00890,Dienestrol,1,1,X,PF00104
DB00890,Dienestrol,1,2,X,PF00105
DB00890,Dienestrol,1,3,X,PF02159
DB00621,Oxandrolone,1,1,X,PF00104
DB00621,Oxandrolone,1,2,X,PF00105
DB00621,Oxandrolone,1,3,X,PF02166
DB00776,Oxcarbazepine,1,1,C,PF00520
DB00776,Oxcarbazepine,1,2,C,PF00612
DB00776,Oxcarbazepine,1,3,C,PF06512
DB00553,Methoxsalen,2,1,C,PF00067
DB00497,Oxycodone,1,1,B,PF00001
DB00497,Oxycodone,2,1,B,PF00001
DB00497,Oxycodone,3,1,B,PF00001
DB00107,Oxytocin,1,1,C,PF00184
DB00107,Oxytocin,1,2,C,PF00220
DB00107,Oxytocin,2,1,C,PF00326
DB00107,Oxytocin,2,2,C,PF02897
DB00339,Pyrazinamide,1,1,C,PF02353
DB00339,Pyrazinamide,2,1,C,PF00106
DB00339,Pyrazinamide,2,2,C,PF00107
DB00339,Pyrazinamide,2,3,C,PF00109
DB00339,Pyrazinamide,2,4,C,PF00550
DB00339,Pyrazinamide,2,5,C,PF00698
DB00339,Pyrazinamide,2,6,C,PF00975
DB00339,Pyrazinamide,2,7,C,PF02801
DB00339,Pyrazinamide,2,8,C,PF08242
DB01246,Trimeprazine,1,1,C,PF00001
DB00958,Carboplatin,2,1,D,PF00273
DB00715,Paroxetine,1,1,D,PF00209
DB00715,Paroxetine,1,2,D,PF03491
DB00715,Paroxetine,2,1,D,PF00209
DB00715,Paroxetine,3,1,D,PF00001
DB00392,Ethopropazine,1,1,C,PF00060
DB00392,Ethopropazine,2,1,C,PF00001
DB00801,Halazepam,1,1,D,PF03073
DB00801,Halazepam,2,1,D,PF02931
DB00801,Halazepam,2,2,D,PF02932
DB00754,Ethotoin,1,1,D,PF00520
DB00754,Ethotoin,1,2,D,PF00612
DB00754,Ethotoin,1,3,D,PF06512
DB00388,Phenylephrine,1,1,C,PF00001
DB00388,Phenylephrine,2,1,C,PF00001
DB00319,Piperacillin,1,1,B,PF00905
DB00319,Piperacillin,1,2,B,PF00912
DB00189,Ethchlorvynol,1,1,C,PF02931
DB00189,Ethchlorvynol,1,2,C,PF02932
DB00189,Ethchlorvynol,2,1,C,PF02931
DB00189,Ethchlorvynol,2,2,C,PF02932
DB00189,Ethchlorvynol,3,1,C,PF02931
DB00189,Ethchlorvynol,3,2,C,PF02932
DB00189,Ethchlorvynol,4,1,C,PF02931
DB00189,Ethchlorvynol,4,2,C,PF02932
DB00189,Ethchlorvynol,5,1,C,PF02931
DB00189,Ethchlorvynol,5,2,C,PF02932
DB00189,Ethchlorvynol,6,1,C,PF02931
DB00189,Ethchlorvynol,6,2,C,PF02932
DB00189,Ethchlorvynol,7,1,C,PF02931
DB00189,Ethchlorvynol,7,2,C,PF02932
DB00189,Ethchlorvynol,8,1,C,PF02931
DB00189,Ethchlorvynol,8,2,C,PF02932
DB00189,Ethchlorvynol,9,1,C,PF02931
DB00189,Ethchlorvynol,9,2,C,PF02932
DB00106,Abarelix,1,1,X,PF00001
DB01023,Felodipine,1,1,C,PF00092
DB01023,Felodipine,1,2,C,PF02743
DB01023,Felodipine,1,3,C,PF08399
DB01023,Felodipine,1,4,C,PF08473
DB01023,Felodipine,2,1,C,PF00036
DB00912,Repaglinide,1,1,C,PF01007
DB00912,Repaglinide,2,1,C,PF00005
DB00912,Repaglinide,2,2,C,PF00664
DB00912,Repaglinide,3,1,C,PF01007
DB00722,Lisinopril,1,1,D,PF01401
DB00722,Lisinopril,2,1,D,PF00079
DB00722,Lisinopril,3,1,D,PF01401
DB01035,Procainamide,1,1,C,PF00520
DB01035,Procainamide,1,2,C,PF00612
DB01035,Procainamide,1,3,C,PF06512
DB01035,Procainamide,2,1,C,PF00145
DB01035,Procainamide,2,2,C,PF01426
DB01035,Procainamide,2,3,C,PF02008
DB01035,Procainamide,2,4,C,PF06464
DB00870,Suprofen,1,1,C,PF00008
DB00870,Suprofen,1,2,C,PF03098
DB00870,Suprofen,2,1,C,PF00008
DB00870,Suprofen,2,2,C,PF03098
DB00870,Suprofen,3,1,C,PF00273
DB00864,Tacrolimus,1,1,C,PF00254
DB00864,Tacrolimus,2,1,C,PF00254
DB00864,Tacrolimus,2,2,C,PF01346
DB01131,Proguanil,1,1,B,PF00186
DB01131,Proguanil,1,2,B,PF00303
DB01131,Proguanil,2,1,B,PF00186
DB00440,Trimethoprim,1,1,C,PF00186
DB00440,Trimethoprim,1,2,C,PF00303
DB00440,Trimethoprim,2,1,C,PF02875
DB00440,Trimethoprim,2,2,C,PF08245
DB00440,Trimethoprim,3,1,C,PF00186
DB01182,Propafenone,1,1,C,PF00520
DB01182,Propafenone,1,2,C,PF00612
DB01182,Propafenone,1,3,C,PF06512
DB01182,Propafenone,2,1,C,PF00027
DB01182,Propafenone,2,2,C,PF00520
DB01182,Propafenone,2,3,C,PF00989
DB01182,Propafenone,3,1,C,PF00005
DB01182,Propafenone,3,2,C,PF00664
DB01216,Finasteride,1,1,X,PF02544
DB01216,Finasteride,2,1,X,PF00104
DB01216,Finasteride,2,2,X,PF00105
DB01216,Finasteride,2,3,X,PF02166
DB00550,Propylthiouracil,1,1,D,PF00084
DB00550,Propylthiouracil,1,2,D,PF03098
DB00550,Propylthiouracil,1,3,D,PF07645
DB01215,Estazolam,1,1,X,PF03073
DB01033,Mercaptopurine,10,1,D,PF00962
DB01033,Mercaptopurine,11,1,D,PF00156
DB01033,Mercaptopurine,12,1,D,PF00156
DB01033,Mercaptopurine,12,2,D,PF00310
DB01033,Mercaptopurine,1,1,D,PF00478
DB01033,Mercaptopurine,1,2,D,PF00571
DB01033,Mercaptopurine,2,1,D,PF00478
DB01033,Mercaptopurine,2,2,D,PF00571
DB01033,Mercaptopurine,3,1,D,PF00117
DB01033,Mercaptopurine,3,2,D,PF00958
DB01033,Mercaptopurine,3,3,D,PF06508
DB01033,Mercaptopurine,4,1,D,PF00478
DB01033,Mercaptopurine,5,1,D,PF00478
DB01033,Mercaptopurine,7,1,D,PF00206
DB01033,Mercaptopurine,8,1,D,PF00962
DB01033,Mercaptopurine,9,1,D,PF00962
DB00370,Mirtazapine,1,1,C,PF00001
DB00370,Mirtazapine,2,1,C,PF02931
DB00370,Mirtazapine,2,2,C,PF02932
DB00370,Mirtazapine,3,1,C,PF00001
DB00370,Mirtazapine,4,1,C,PF00001
DB00370,Mirtazapine,5,1,C,PF00001
DB00370,Mirtazapine,6,1,C,PF00001
DB00370,Mirtazapine,7,1,C,PF00001
DB00065,Infliximab,1,1,B,PF00229
DB00065,Infliximab,2,1,B,PF00229
DB00065,Infliximab,3,1,B,PF00020
DB00054,Abciximab,10,1,C,PF00047
DB00054,Abciximab,11,1,C,PF00047
DB00054,Abciximab,12,1,C,PF00047
DB00054,Abciximab,1,1,C,PF00362
DB00054,Abciximab,1,2,C,PF07965
DB00054,Abciximab,1,3,C,PF07974
DB00054,Abciximab,1,4,C,PF08725
DB00054,Abciximab,2,1,C,PF00047
DB00054,Abciximab,3,1,C,PF00084
DB00054,Abciximab,3,2,C,PF00089
DB00054,Abciximab,3,3,C,PF00431
DB00054,Abciximab,3,4,C,PF07645
DB00054,Abciximab,4,1,C,PF00386
DB00054,Abciximab,4,2,C,PF01391
DB00054,Abciximab,5,1,C,PF00386
DB00054,Abciximab,5,2,C,PF01391
DB00054,Abciximab,6,1,C,PF00386
DB00054,Abciximab,6,2,C,PF01391
DB00054,Abciximab,7,1,C,PF00047
DB00054,Abciximab,8,1,C,PF00008
DB00054,Abciximab,8,2,C,PF00084
DB00054,Abciximab,8,3,C,PF00089
DB00054,Abciximab,8,4,C,PF00431
DB00054,Abciximab,9,1,C,PF00047
DB00608,Chloroquine,1,1,D,PF00042
DB00608,Chloroquine,2,1,D,PF00229
DB00608,Chloroquine,3,1,D,PF00560
DB00608,Chloroquine,3,2,D,PF01582
DB00608,Chloroquine,4,1,D,PF00043
DB00608,Chloroquine,4,2,D,PF02798
DB00197,Troglitazone,1,1,B,PF00104
DB00197,Troglitazone,1,2,B,PF00105
DB00197,Troglitazone,2,1,B,PF00501
DB00197,Troglitazone,3,1,B,PF00079
DB00197,Troglitazone,4,1,B,PF01733
DB00811,Ribavirin,2,1,X,PF00946
DB00811,Ribavirin,3,1,X,PF01033
DB00811,Ribavirin,3,2,X,PF01663
DB00811,Ribavirin,4,1,X,PF00602
DB00811,Ribavirin,5,1,X,PF05761
DB00811,Ribavirin,6,1,X,PF00478
DB00811,Ribavirin,6,2,X,PF00571
DB00140,Riboflavin,1,1,A,PF01370
DB00140,Riboflavin,2,1,A,PF01687
DB00140,Riboflavin,3,1,A,PF01687
DB00140,Riboflavin,3,2,A,PF06574
DB00140,Riboflavin,4,1,A,PF00343
DB00140,Riboflavin,5,1,A,PF00885
DB00140,Riboflavin,6,1,A,PF07311
DB00140,Riboflavin,7,1,A,PF00258
DB00140,Riboflavin,8,1,A,PF00677
DB00995,Auranofin,1,1,C,PF00069
DB00995,Auranofin,1,2,C,PF00240
DB00995,Auranofin,2,1,C,PF00273
DB00995,Auranofin,3,1,C,PF08534
DB00734,Risperidone,1,1,C,PF00001
DB00734,Risperidone,2,1,C,PF00001
DB00734,Risperidone,3,1,C,PF00001
DB00734,Risperidone,4,1,C,PF00001
DB00734,Risperidone,5,1,C,PF00001
DB00734,Risperidone,6,1,C,PF00001
DB01212,Ceftriaxone,1,1,B,PF01019
DB00104,Octreotide,1,1,B,PF00001
DB00104,Octreotide,2,1,B,PF00001
DB00104,Octreotide,3,1,B,PF00001
DB00321,Amitriptyline,1,1,C,PF00209
DB00321,Amitriptyline,1,2,C,PF03491
DB00321,Amitriptyline,2,1,C,PF00209
DB00321,Amitriptyline,3,1,C,PF00520
DB00321,Amitriptyline,3,2,C,PF03520
DB00321,Amitriptyline,4,1,C,PF00001
DB01224,Quetiapine,1,1,C,PF00001
DB01224,Quetiapine,2,1,C,PF00001
DB01224,Quetiapine,3,1,C,PF00001
DB01224,Quetiapine,4,1,C,PF00001
DB01224,Quetiapine,5,1,C,PF00001
DB01224,Quetiapine,6,1,C,PF00001
DB01224,Quetiapine,7,1,C,PF00001
DB01224,Quetiapine,8,1,C,PF00001
DB01104,Sertraline,1,1,C,PF00209
DB01104,Sertraline,1,2,C,PF03491
DB01104,Sertraline,2,1,C,PF00067
DB01104,Sertraline,3,1,C,PF00001
DB00938,Salmeterol,1,1,C,PF00001
DB01149,Nefazodone,1,1,C,PF00001
DB01149,Nefazodone,2,1,C,PF00209
DB01149,Nefazodone,2,2,C,PF03491
DB01149,Nefazodone,3,1,C,PF00209
DB01149,Nefazodone,4,1,C,PF00001
DB01149,Nefazodone,5,1,C,PF00001
DB01236,Sevoflurane,1,1,B,PF00122
DB01236,Sevoflurane,1,2,B,PF00689
DB01236,Sevoflurane,1,3,B,PF00690
DB01236,Sevoflurane,1,4,B,PF00702
DB01236,Sevoflurane,2,1,B,PF00146
DB01236,Sevoflurane,3,1,B,PF02931
DB01236,Sevoflurane,3,2,B,PF02932
DB01236,Sevoflurane,4,1,B,PF00060
DB01236,Sevoflurane,4,2,B,PF01094
DB01236,Sevoflurane,5,1,B,PF02931
DB01236,Sevoflurane,5,2,B,PF02932
DB01236,Sevoflurane,6,1,B,PF00520
DB01236,Sevoflurane,6,2,B,PF02214
DB01236,Sevoflurane,7,1,B,PF00401
DB01236,Sevoflurane,7,2,B,PF02823
DB00074,Basiliximab,10,1,B,PF00047
DB00074,Basiliximab,12,1,B,PF00047
DB00074,Basiliximab,13,1,B,PF00047
DB00074,Basiliximab,1,1,B,PF00084
DB00074,Basiliximab,2,1,B,PF00047
DB00074,Basiliximab,3,1,B,PF00084
DB00074,Basiliximab,3,2,B,PF00089
DB00074,Basiliximab,3,3,B,PF00431
DB00074,Basiliximab,3,4,B,PF07645
DB00074,Basiliximab,4,1,B,PF00386
DB00074,Basiliximab,4,2,B,PF01391
DB00074,Basiliximab,5,1,B,PF00386
DB00074,Basiliximab,5,2,B,PF01391
DB00074,Basiliximab,6,1,B,PF00386
DB00074,Basiliximab,6,2,B,PF01391
DB00074,Basiliximab,7,1,B,PF00047
DB00074,Basiliximab,8,1,B,PF00008
DB00074,Basiliximab,8,2,B,PF00084
DB00074,Basiliximab,8,3,B,PF00089
DB00074,Basiliximab,8,4,B,PF00431
DB00074,Basiliximab,9,1,B,PF00047
DB01580,Oxprenolol,1,1,C,PF00001
DB01580,Oxprenolol,2,1,C,PF00001
DB01208,Sparfloxacin,1,1,C,PF00521
DB01208,Sparfloxacin,1,2,C,PF03989
DB01208,Sparfloxacin,2,1,C,PF00521
DB01208,Sparfloxacin,2,2,C,PF03989
DB01208,Sparfloxacin,3,1,C,PF00204
DB01208,Sparfloxacin,3,2,C,PF00521
DB01208,Sparfloxacin,3,3,C,PF02518
DB01208,Sparfloxacin,3,4,C,PF08070
DB00919,Spectinomycin,1,1,B,PF00164
DB01066,Cefditoren,1,1,B,PF00905
DB01066,Cefditoren,1,2,B,PF00912
DB01167,Itraconazole,1,1,C,PF00067
DB01167,Itraconazole,2,1,C,PF00005
DB01167,Itraconazole,2,2,C,PF00664
DB01167,Itraconazole,3,1,C,PF00067
DB00611,Butorphanol,1,1,C,PF00001
DB00611,Butorphanol,2,1,C,PF00001
DB00611,Butorphanol,3,1,C,PF00001
DB01189,Desflurane,1,1,B,PF00122
DB01189,Desflurane,1,2,B,PF00689
DB01189,Desflurane,1,3,B,PF00690
DB01189,Desflurane,1,4,B,PF00702
DB01189,Desflurane,2,1,B,PF00146
DB01189,Desflurane,3,1,B,PF02931
DB01189,Desflurane,3,2,B,PF02932
DB01189,Desflurane,4,1,B,PF00060
DB01189,Desflurane,4,2,B,PF01094
DB01189,Desflurane,5,1,B,PF02931
DB01189,Desflurane,5,2,B,PF02932
DB01189,Desflurane,6,1,B,PF00520
DB01189,Desflurane,6,2,B,PF02214
DB01189,Desflurane,7,1,B,PF00401
DB01189,Desflurane,7,2,B,PF02823
DB00625,Efavirenz,1,1,D,PF00075
DB00625,Efavirenz,1,2,D,PF00077
DB00625,Efavirenz,1,3,D,PF00078
DB00625,Efavirenz,1,4,D,PF00098
DB00625,Efavirenz,1,5,D,PF00540
DB00625,Efavirenz,1,6,D,PF00552
DB00625,Efavirenz,1,7,D,PF00607
DB00625,Efavirenz,1,8,D,PF00665
DB00625,Efavirenz,1,9,D,PF02022
DB00625,Efavirenz,1,10,D,PF06815
DB00625,Efavirenz,1,11,D,PF06817
DB00871,Terbutaline,1,1,B,PF00001
DB00198,Oseltamivir,1,1,C,PF00064
DB00198,Oseltamivir,2,1,C,PF02012
DB01137,Levofloxacin,1,1,C,PF00521
DB01137,Levofloxacin,1,2,C,PF03989
DB01137,Levofloxacin,2,1,C,PF00521
DB01137,Levofloxacin,2,2,C,PF03989
DB01137,Levofloxacin,3,1,C,PF00204
DB01137,Levofloxacin,3,2,C,PF00521
DB01137,Levofloxacin,3,3,C,PF02518
DB01137,Levofloxacin,3,4,C,PF08070
DB01229,Paclitaxel,1,1,D,PF00452
DB01229,Paclitaxel,1,2,D,PF02180
DB01229,Paclitaxel,2,1,D,PF00091
DB01229,Paclitaxel,2,2,D,PF03953
DB01018,Guanfacine,1,1,B,PF00001
DB01018,Guanfacine,2,1,B,PF00001
DB00868,Benzonatate,1,1,C,PF00520
DB00868,Benzonatate,1,2,C,PF00612
DB00868,Benzonatate,1,3,C,PF06512
DB00876,Eprosartan,1,1,D,PF00001
DB00204,Dofetilide,1,1,C,PF07885
DB00204,Dofetilide,2,1,C,PF00027
DB00204,Dofetilide,2,2,C,PF00520
DB00204,Dofetilide,2,3,C,PF00989
DB00204,Dofetilide,3,1,C,PF01007
DB00204,Dofetilide,3,2,C,PF08466
DB00684,Tobramycin,1,1,D,PF00164
DB00839,Tolazamide,1,1,C,PF01007
DB00732,Atracurium,1,1,C,PF02931
DB00732,Atracurium,1,2,C,PF02932
DB06692,Aprotinin,1,1,B,PF00089
DB06692,Aprotinin,2,1,B,PF00089
DB06692,Aprotinin,3,1,B,PF00024
DB06692,Aprotinin,3,2,B,PF00051
DB06692,Aprotinin,3,3,B,PF00089
DB06692,Aprotinin,4,1,B,PF00089
DB00609,Ethionamide,1,1,C,PF00141
DB00427,Triprolidine,1,1,C,PF00001
DB01148,Flavoxate,1,1,B,PF00001
DB01148,Flavoxate,2,1,B,PF00001
DB00512,Vancomycin,2,1,C,PF03033
DB00533,Rofecoxib,1,1,C,PF00008
DB00533,Rofecoxib,1,2,C,PF03098
DB00533,Rofecoxib,3,1,C,PF00008
DB00533,Rofecoxib,3,2,C,PF03098
DB00650,Leucovorin,1,1,C,PF00303
DB00629,Guanabenz,1,1,C,PF00001
